top1,top1_err,top5,top5_err,robust_top1,robust_top1_err,robust_top5,robust_top5_err,loss,adv_loss,param_count,img_size,cropt_pct,interpolation,attack,attack_steps,model,epoch,seed
70.7864,29.2136,89.6119,10.3881,48.5698,51.4302,75.7232,24.2768,1.2924838066101074,2.314634084701538,26.25,224,1.0,bicubic,pgd,5,xcit_small_12_p16_224,89,1
70.7722,29.2278,89.5754,10.4246,48.349,51.651,75.5551,24.4449,1.2933454513549805,2.3292620182037354,26.25,224,1.0,bicubic,pgd,10,xcit_small_12_p16_224,89,1
70.7297,29.2703,89.5207,10.4793,48.0411,51.9589,75.3646,24.6354,1.2953487634658813,2.3461954593658447,26.25,224,1.0,bicubic,pgd,200,xcit_small_12_p16_224,89,1
70.8634,29.1366,89.6645,10.3355,50.6138,49.3862,77.0744,22.9256,1.2898414134979248,2.197322368621826,26.25,224,1.0,bicubic,pgd,1,xcit_small_12_p16_224,89,2
70.8208,29.1792,89.624,10.376,49.295,50.705,76.2276,23.7724,1.2912747859954834,2.2712862491607666,26.25,224,1.0,bicubic,pgd,2,xcit_small_12_p16_224,89,2
70.8127,29.1873,89.6159,10.3841,48.586,51.414,75.707,24.293,1.2924644947052002,2.31465482711792,26.25,224,1.0,bicubic,pgd,5,xcit_small_12_p16_224,89,2
70.7864,29.2136,89.5734,10.4266,48.3328,51.6672,75.5551,24.4449,1.2933489084243774,2.3292317390441895,26.25,224,1.0,bicubic,pgd,10,xcit_small_12_p16_224,89,2
70.7236,29.2764,89.5248,10.4752,48.0411,51.9589,75.3808,24.6192,1.295344591140747,2.3461790084838867,26.25,224,1.0,bicubic,pgd,200,xcit_small_12_p16_224,89,2
72.4273,27.5727,90.4181,9.5819,51.9934,48.0066,78.3182,21.6818,1.2196054458618164,2.1244587898254395,26.25,224,1.0,bicubic,pgd,1,xcit_small_12_p16_224,99,0
72.4009,27.5991,90.4222,9.5778,50.6138,49.3862,77.4066,22.5934,1.221356987953186,2.2014541625976562,26.25,224,1.0,bicubic,pgd,2,xcit_small_12_p16_224,99,0
72.3746,27.6254,90.3857,9.6143,49.7994,50.2006,76.9225,23.0775,1.2225040197372437,2.246293544769287,26.25,224,1.0,bicubic,pgd,5,xcit_small_12_p16_224,99,0
72.3564,27.6436,90.3614,9.6386,49.5239,50.4761,76.7442,23.2558,1.2233631610870361,2.261382579803467,26.25,224,1.0,bicubic,pgd,10,xcit_small_12_p16_224,99,0
72.2936,27.7064,90.333,9.667,49.2424,50.7576,76.4991,23.5009,1.225532054901123,2.279301166534424,26.25,224,1.0,bicubic,pgd,200,xcit_small_12_p16_224,99,0
72.403,27.597,90.4161,9.5839,51.9609,48.0391,78.3182,21.6818,1.2200965881347656,2.1255273818969727,26.25,224,1.0,bicubic,pgd,1,xcit_small_12_p16_224,99,1
72.3989,27.6011,90.4181,9.5819,50.5895,49.4105,77.4086,22.5914,1.2213348150253296,2.201413631439209,26.25,224,1.0,bicubic,pgd,2,xcit_small_12_p16_224,99,1
72.3847,27.6153,90.3958,9.6042,49.8055,50.1945,76.9204,23.0796,1.2225154638290405,2.2462472915649414,26.25,224,1.0,bicubic,pgd,5,xcit_small_12_p16_224,99,1
72.3483,27.6517,90.3675,9.6325,49.5199,50.4801,76.7523,23.2477,1.2233718633651733,2.2614400386810303,26.25,224,1.0,bicubic,pgd,10,xcit_small_12_p16_224,99,1
72.2915,27.7085,90.3371,9.6629,49.2282,50.7718,76.5112,23.4888,1.225538969039917,2.279261589050293,26.25,224,1.0,bicubic,pgd,200,xcit_small_12_p16_224,99,1
72.4171,27.5829,90.412,9.588,51.9792,48.0208,78.2939,21.7061,1.2200990915298462,2.125561237335205,26.25,224,1.0,bicubic,pgd,1,xcit_small_12_p16_224,99,2
72.3969,27.6031,90.4201,9.5799,50.5956,49.4044,77.4086,22.5914,1.2213408946990967,2.201465368270874,26.25,224,1.0,bicubic,pgd,2,xcit_small_12_p16_224,99,2
72.3766,27.6234,90.3958,9.6042,49.8035,50.1965,76.9123,23.0877,1.2224880456924438,2.2463252544403076,26.25,224,1.0,bicubic,pgd,5,xcit_small_12_p16_224,99,2
72.3503,27.6497,90.3654,9.6346,49.5199,50.4801,76.7401,23.2599,1.2233715057373047,2.2613837718963623,26.25,224,1.0,bicubic,pgd,10,xcit_small_12_p16_224,99,2
72.2753,27.7247,90.3351,9.6649,49.2201,50.7799,76.5254,23.4746,1.2255241870880127,2.2792325019836426,26.25,224,1.0,bicubic,pgd,200,xcit_small_12_p16_224,99,2
